word_one	word_two	spearman_correlation	cosine_similarity
cane	serpente	0.10878647599261128	0.10824708678536321
cane	tigre	0.11800133580250118	0.11041507240614679
cane	topo	0.14139408994776695	0.12656316518843203
cane	poltrona	0.06667154631251845	0.09662687560912309
cane	letto	-0.1472222949134056	0.041830617942863135
cane	scopa	0.09864405582870507	0.09059372740804283
cane	sedia	0.08592434481604123	0.11016530978818329
camicia	cane	0.057274329601684104	0.09176395473992871
armadio	cane	0.00458393127097486	0.05562301811247283
cane	pettine	0.08200652018348742	0.07843929102328295
cane	giacca	0.05113676673838435	0.08765028684752663
cane	pennello	0.049841472658700196	0.07886474518359043
cane	spada	0.09107557254469292	0.11801957063542956
cane	gomma	0.037592615448390224	0.09183343842061531
cane	pastello	0.01072284826964445	0.054652507432040975
cane	penna	0.06704931531166362	0.10570760491290909
cane	quaderno	0.06737467145998441	0.07814171674257608
cane	tenda	0.07073629322317639	0.09976858235526298
cane	vaso	0.08048967759149965	0.10390430858744137
cavallo	scimmia	0.12824601083363252	0.11295441192189715
cavallo	gufo	0.10151666558701707	0.09355985900989638
cavallo	coniglio	0.1012128054810727	0.10937776151012168
cavallo	gabbiano	0.12359174127103699	0.09895476502593159
cavallo	passero	0.09346342017289022	0.07853277917856116
cavallo	elefante	0.13362673342118606	0.11316272467696853
cavallo	gatto	0.09661121443689076	0.1300720964924762
cavallo	leone	0.23476180096192054	0.2158064746525673
cavallo	maiale	0.11557460268333583	0.12264217796090848
cavallo	mucca	0.12265888474218248	0.1132685988667661
cavallo	serpente	0.15824357226005803	0.14303149664343984
cavallo	tigre	0.1558454732639529	0.13263762614926033
cavallo	topo	0.11346843924819984	0.10721160939057561
cavallo	poltrona	0.13059476560607683	0.13860866964320895
cavallo	letto	-0.13534521467988572	0.06378905637058296
cavallo	scopa	0.07988532239265975	0.09234615883257091
cavallo	sedia	0.09971967908985215	0.1297808615452286
camicia	cavallo	0.1020793447357287	0.1259080720211354
armadio	cavallo	0.030338799582127363	0.07489350731544109
cavallo	pettine	0.07868812857327928	0.08590302206930733
cavallo	giacca	0.10149672883007094	0.12405834569238494
cavallo	pennello	0.06226327458285369	0.09249035773245762
cavallo	spada	0.20471406358592345	0.1957749640478499
cavallo	gomma	0.06038644895665451	0.11522095124350884
cavallo	pastello	0.08723253226298709	0.09920239937899711
cavallo	penna	0.14267605839740813	0.15494351597643685
cavallo	quaderno	0.12060314131238446	0.11139523439528198
cavallo	tenda	0.1322381538821708	0.14475061042132797
cavallo	vaso	0.08514077771145753	0.11663773039829406
gufo	scimmia	0.23841208490757523	0.10525145103165179
coniglio	scimmia	0.2024362958023432	0.10125803164723324
gabbiano	scimmia	0.210098376496173	0.09135551247089735
passero	scimmia	0.18430961918829833	0.07544687736376865
elefante	scimmia	0.2699219077720775	0.12985827728788446
gatto	scimmia	0.17789807231214289	0.11827782078945004
leone	scimmia	0.17455454184319136	0.11916536330967942
maiale	scimmia	0.14806563671494985	0.08407980351319244
mucca	scimmia	0.2452337699011507	0.11425330230176955
scimmia	serpente	0.26019353392755673	0.14429645191621543
scimmia	tigre	0.2727808103448141	0.14205242847293342
scimmia	topo	0.2743436347586892	0.13781203691702593
poltrona	scimmia	0.15130970296429083	0.0917023095715358
letto	scimmia	-0.06493097199148334	0.03504171970142611
scimmia	scopa	0.1960905658592111	0.09597540048414743
scimmia	sedia	0.1331838993119901	0.09677821541494613
camicia	scimmia	0.14690107134246447	0.09623968097229996
armadio	scimmia	0.056048445656789576	0.04922564926479556
pettine	scimmia	0.17517476144075758	0.07537643746320599
giacca	scimmia	0.12420833031298051	0.08168665146465148
pennello	scimmia	0.1329134711943843	0.07806131151110518
scimmia	spada	0.19668909594278525	0.12781392619748744
gomma	scimmia	0.059563974855388814	0.06336421164990758
pastello	scimmia	0.1376072616817773	0.07125646598156998
penna	scimmia	0.16892496585609063	0.10533958776811725
quaderno	scimmia	0.1960599180597573	0.09154434371138043
scimmia	tenda	0.12285231699139033	0.08132007137736497
scimmia	vaso	0.12262863990988242	0.0832216651053147
coniglio	gufo	0.18984964901051696	0.09983422166431044
gabbiano	gufo	0.23282045422403216	0.11964877100231397
gufo	passero	0.2347974885558587	0.11943364690988345
elefante	gufo	0.2543521665856043	0.11094542335270707
gatto	gufo	0.1512185980808825	0.10884720291074257
gufo	leone	0.13817711426356505	0.08693935243915407
gufo	maiale	0.12741003907771337	0.06664140335239943
gufo	mucca	0.21160781562201286	0.08780929349788624
gufo	serpente	0.21895265783804124	0.11932688487496135
gufo	tigre	0.23658563271921138	0.11251455088136764
gufo	topo	0.22534551313036066	0.10320177355872961
gufo	poltrona	0.11346736880664882	0.06465823948815907
gufo	letto	-0.05055976957622448	0.02766371884842478
gufo	scopa	0.16301826828981636	0.07950617821732953
gufo	sedia	0.08512339920126005	0.05916550668539344
camicia	gufo	0.12273322872510618	0.07959623005731886
armadio	gufo	0.0682934805791523	0.04260708673588387
gufo	pettine	0.16217201038338522	0.06478350115465115
