Word 1	Word 2	pearson_correlation	cosine_similarity
gabbiano	gufo	0.4060117085236596	0.4060908854007721
gufo	passero	0.4629475852506133	0.46618109941482544
elefante	gufo	0.43875305951008503	0.44251397252082825
gatto	gufo	0.5148590131294237	0.5149515867233276
gufo	leone	0.39034278439886144	0.39242127537727356
gufo	maiale	0.2920852306589865	0.2911238968372345
gufo	mucca	0.3648495329723843	0.3693721890449524
gufo	serpente	0.4794617984350209	0.4783196449279785
gufo	tigre	0.3707909821336176	0.37427419424057007
gufo	topo	0.44737998422286296	0.44854363799095154
gufo	poltrona	0.16478583025183044	0.1625240296125412
gufo	letto	0.14337482962598777	0.14116697013378143
gufo	scopa	0.20727534402769335	0.20653539896011353
gufo	sedia	0.14127931396835966	0.13861630856990814
camicia	gufo	0.16191476985710979	0.15630480647087097
armadio	gufo	0.21127159785472074	0.21022891998291016
gufo	pettine	0.22752640677337752	0.23487761616706848
giacca	gufo	0.21051450906680427	0.20547178387641907
gufo	pennello	0.2571637624653132	0.2605637311935425
gufo	spada	0.17998333834188202	0.18191489577293396
gomma	gufo	0.2175370230476264	0.21940048038959503
gufo	pastello	0.21164438936728497	0.20900194346904755
gufo	penna	0.2665348670696633	0.2695825397968292
gufo	quaderno	0.24513908022282427	0.24975255131721497
gufo	tenda	0.24449844432447757	0.24057939648628235
gufo	vaso	0.28091167627583596	0.2804914116859436
coniglio	gabbiano	0.3668322006043661	0.3670833706855774
coniglio	passero	0.334838985288736	0.33792418241500854
coniglio	elefante	0.4988028605850767	0.5007498264312744
coniglio	gatto	0.6934722207729846	0.6934261322021484
coniglio	leone	0.4907950762041364	0.492199182510376
coniglio	maiale	0.6531754394185058	0.6520143151283264
coniglio	mucca	0.5119401829434115	0.5137419104576111
coniglio	serpente	0.5041006194407355	0.50332111120224
coniglio	tigre	0.4432943103782807	0.4455426037311554
coniglio	topo	0.6910858401458722	0.6916069984436035
coniglio	poltrona	0.21309894808276847	0.21125347912311554
coniglio	letto	0.2189604859430181	0.21710450947284698
coniglio	scopa	0.21404731324011247	0.21351885795593262
coniglio	sedia	0.22685706322104812	0.22459617257118225
camicia	coniglio	0.35461311125803524	0.34931680560112
armadio	coniglio	0.24896241236295188	0.24814920127391815
coniglio	pettine	0.24701181340881698	0.2519512474536896
coniglio	giacca	0.27413017659976313	0.26987752318382263
coniglio	pennello	0.31261919678923783	0.3150792121887207
coniglio	spada	0.2547336195300517	0.2561572194099426
coniglio	gomma	0.26719853505574365	0.2686246335506439
coniglio	pastello	0.2639112250599067	0.2617570757865906
coniglio	penna	0.2487544878391276	0.2512277066707611
coniglio	quaderno	0.2725269909186925	0.2758980393409729
coniglio	tenda	0.1791664033195432	0.17623105645179749
coniglio	vaso	0.33372763507262404	0.33341720700263977
gabbiano	passero	0.47905425562369003	0.4780973196029663
elefante	gabbiano	0.3803372252592273	0.37928786873817444
gabbiano	gatto	0.4231329278361304	0.4233017563819885
gabbiano	leone	0.3417839785058483	0.34206926822662354
gabbiano	maiale	0.24116518570852033	0.2410561442375183
gabbiano	mucca	0.23274142396144729	0.2327880561351776
gabbiano	serpente	0.3227440866569435	0.32267841696739197
gabbiano	tigre	0.38407317259093215	0.3838943541049957
gabbiano	topo	0.3747856231956809	0.3750480115413666
gabbiano	poltrona	0.24526439960681193	0.24470850825309753
gabbiano	letto	0.1713938509201303	0.17087595164775848
gabbiano	scopa	0.2584169296768781	0.2583155035972595
gabbiano	sedia	0.24563920987733553	0.2449314296245575
camicia	gabbiano	0.27296868727753787	0.27106764912605286
armadio	gabbiano	0.13477984251612202	0.13462291657924652
gabbiano	pettine	0.18337237157491895	0.18323294818401337
gabbiano	giacca	0.2565914650525824	0.2550686299800873
gabbiano	pennello	0.18730028559138448	0.18788298964500427
gabbiano	spada	0.20683758158368806	0.20723719894886017
