Word 1	Word 2	pearson_correlation	cosine_similarity
coniglio	giacca	0.5604630352019272	0.6530691385269165
coniglio	pennello	0.45043753761979216	0.5627008080482483
coniglio	spada	0.40836547620483465	0.5285657644271851
coniglio	gomma	0.44870278794208773	0.5534822940826416
coniglio	pastello	0.42273925062353296	0.5139848589897156
coniglio	penna	0.44811238702699246	0.5594818592071533
coniglio	quaderno	0.34080810050831	0.44603610038757324
coniglio	tenda	0.5024261939930768	0.596106767654419
coniglio	vaso	0.5521112365177498	0.6323277950286865
gabbiano	passero	0.5495485700210049	0.6113754510879517
elefante	gabbiano	0.5798542734060875	0.6641845703125
gabbiano	gatto	0.5672742958305181	0.6572818160057068
gabbiano	leone	0.6129007014494356	0.6874516606330872
gabbiano	maiale	0.48925955259484066	0.5848029851913452
gabbiano	mucca	0.3646237585515404	0.4651857018470764
gabbiano	serpente	0.6531152604670782	0.7239509224891663
gabbiano	tigre	0.5735325446517406	0.6621585488319397
gabbiano	topo	0.5333422429754174	0.6268377900123596
gabbiano	poltrona	0.3726973264696272	0.4799024760723114
gabbiano	letto	0.3719068768326941	0.461747407913208
gabbiano	scopa	0.48218967806768465	0.5840892791748047
gabbiano	sedia	0.3973679533316675	0.5061061978340149
camicia	gabbiano	0.4539875825699784	0.5557111501693726
armadio	gabbiano	0.31175750901439087	0.4444379210472107
gabbiano	pettine	0.20362056693245495	0.3137805163860321
gabbiano	giacca	0.40203493115419664	0.5141642093658447
gabbiano	pennello	0.4588351727865435	0.5572822690010071
gabbiano	spada	0.3731515821328109	0.4864707291126251
gabbiano	gomma	0.3341627087028799	0.44787126779556274
gabbiano	pastello	0.40354227675293175	0.48971426486968994
gabbiano	penna	0.38852218413021866	0.4985578954219818
gabbiano	quaderno	0.2335977153092649	0.3448735475540161
gabbiano	tenda	0.3921294747177298	0.4954979121685028
gabbiano	vaso	0.4493312368665705	0.5396190881729126
elefante	passero	0.45945977740232824	0.5396439433097839
