Word 1	Word 2	pearson_correlation	cosine_similarity
cane	orso	0.36235248879622745	0.36051660485136683
cavallo	orso	0.08741202626836557	0.08691702464607598
orso	scimmia	0.3236783634569813	0.3218657043304911
gufo	orso	0.2835938630826213	0.2842054476363809
coniglio	orso	0.34957688791484287	0.3423933350055348
gabbiano	orso	0.07822337225708545	0.07390704120994762
orso	passero	0.07824268987791468	0.07828063774210925
elefante	orso	0.42983779808536643	0.42932271997018234
gatto	orso	0.32022824471782063	0.3182522984757282
leone	orso	0.45999986774115187	0.4624838367040036
maiale	orso	0.12721255839053017	0.12545319997881643
mucca	orso	0.20925019519664578	0.20331813681064292
orso	serpente	0.0964350088458681	0.10054993633334708
orso	tigre	0.4329260119800456	0.4344729993455718
orso	topo	0.21593764854119618	0.2083792845100917
orso	poltrona	0.08439219798298361	0.08600600231629962
letto	orso	0.06886476566055756	0.06921056125652103
orso	scopa	-0.02279343737620904	-0.019870452737383193
orso	sedia	0.03756081174233229	0.04044696052578467
camicia	orso	0.042561389918656975	0.04409063853639117
armadio	orso	0.006232917773295659	0.012353211110801565
orso	pettine	0.025369552077087208	0.028479218639959836
giacca	orso	0.08888720458583499	0.0932023581936392
orso	pennello	0.06306769074730671	0.06314667165536159
orso	spada	-0.0345540629743113	-0.02798606821575733
gomma	orso	0.06501587715603252	0.0615044956999482
orso	pastello	0.016801602777765868	0.013372771440542164
orso	penna	0.020236222734272325	0.02322899827989222
orso	quaderno	-0.010471040427684418	-0.010397477760639928
orso	tenda	0.020320010949100673	0.024646997956317862
orso	vaso	0.017968920295286312	0.01909380407357597
cane	cavallo	0.27925812091330066	0.27929981953027805
cane	scimmia	0.2710153084805855	0.27123027646792597
cane	gufo	0.09539819331730216	0.09504013020393409
cane	coniglio	0.43977912039028866	0.43958400221981275
cane	gabbiano	0.09289608489704942	0.09375678401268106
cane	passero	0.08668186078849473	0.0866176559634464
cane	elefante	0.24421801702968354	0.24408665841653565
cane	gatto	0.6146204879026315	0.6147466797355261
cane	leone	0.3028601826810856	0.3007709172155788
cane	maiale	0.26625446997493796	0.2665344863769479
cane	mucca	0.24740607712059723	0.24792591171174783
cane	serpente	0.16502476956005963	0.16336580850485438
cane	tigre	0.21358061470692244	0.2125775563920529
cane	topo	0.3165023019873291	0.3165945942213493
cane	poltrona	0.06949367788379822	0.0689740034751285
cane	letto	0.060862111130897845	0.06072317251352455
cane	scopa	0.12098199573940939	0.1200861454059109
cane	sedia	0.04145126004708346	0.040603430618523007
camicia	cane	0.005285561282786686	0.004851878580367508
armadio	cane	-0.046471144644275764	-0.047875208069230846
cane	pettine	0.15466497472694388	0.1536008506731419
cane	giacca	0.08509224983778206	0.08358508241184814
cane	pennello	0.112476627092736	0.11240581467292787
cane	spada	0.08308805270785458	0.08098505697240121
cane	gomma	0.03307010800211821	0.03389255456872231
cane	pastello	0.03101505958669192	0.03185925551690627
cane	penna	0.08425380716217055	0.08333420381423617
cane	quaderno	0.008762503144988784	0.008747347480728584
cane	tenda	0.03026315726366071	0.029015528903216237
cane	vaso	0.048953370294867876	0.048630054758703745
cavallo	scimmia	0.073117650220492	0.07319416074393392
cavallo	gufo	0.04588132388139893	0.045773748893539135
cavallo	coniglio	0.33396472323201526	0.33321926208061603
cavallo	gabbiano	-0.0021655969449443455	-0.0018422642232986952
cavallo	passero	0.06430498506965508	0.06428832399559226
cavallo	elefante	0.2800491207403227	0.2800131356476976
cavallo	gatto	0.19083678919523583	0.19089709498206364
cavallo	leone	0.22725352781194438	0.22626735187499725
cavallo	maiale	0.25498591137482973	0.25503093698800927
cavallo	mucca	0.4538233148383059	0.45284990873691466
cavallo	serpente	0.1181204984015288	0.11744874224027468
cavallo	tigre	0.18296830457617003	0.18255226646577705
cavallo	topo	0.12092390594273227	0.12084314548378972
cavallo	poltrona	0.13841232955747726	0.13820860170962324
cavallo	letto	0.09260587414130439	0.09256326500126211
