word_one	word_two	spearman_correlation	cosine_similarity
cavallo	pastello	0.052630563736993485	0.018986684976821544
cavallo	penna	0.12414446340854954	0.0449173737594496
cavallo	quaderno	0.08345989783684003	0.027832002141152112
cavallo	tenda	0.1387251735609675	0.05488023987683699
cavallo	vaso	0.12219498813692806	0.043105558324853965
gufo	scimmia	0.13800890729941542	0.03944953955911845
coniglio	scimmia	0.17638685592156714	0.062083130252782004
gabbiano	scimmia	0.09850035373812045	0.027309029363002613
passero	scimmia	0.1346751820266972	0.04256918288031053
elefante	scimmia	0.1786722388500957	0.06191081327547776
gatto	scimmia	0.1712855959536152	0.059880969615929036
leone	scimmia	0.1767381697055721	0.0633714862272492
maiale	scimmia	0.17162368581593715	0.05957710284556006
mucca	scimmia	0.18557700663814386	0.06322005516445706
scimmia	serpente	0.17666323209648127	0.059744641361744066
scimmia	tigre	0.1824856864490271	0.06228482561502546
scimmia	topo	0.1752881938224268	0.06103807694804553
poltrona	scimmia	0.1441175982934889	0.041572574678619856
letto	scimmia	0.060266597501897334	0.03175843693041336
scimmia	scopa	0.16410171656659908	0.05406754992211349
scimmia	sedia	0.15860100688604908	0.053206587009010375
camicia	scimmia	0.14867723950825013	0.053290518384624175
armadio	scimmia	0.138541592290356	0.04411673149489115
pettine	scimmia	0.09316976687358268	0.027776408469592617
giacca	scimmia	0.1428163868339814	0.04869483133229835
pennello	scimmia	0.11226252707166703	0.027451982148264387
scimmia	spada	0.13932388263921397	0.051591373513155236
gomma	scimmia	0.1574754218847427	0.05009382080505942
pastello	scimmia	0.08926589122264728	0.029658915310201706
penna	scimmia	0.13554625154149055	0.04446012580651615
quaderno	scimmia	0.11126316512384231	0.03042764762271344
scimmia	tenda	0.15480875934625085	0.04512435185691699
scimmia	vaso	0.13889741520167068	0.040704611396761625
coniglio	gufo	0.14726325317551753	0.04761922975730326
gabbiano	gufo	0.14792629111888808	0.042864941922602484
gufo	passero	0.13011249553030033	0.038749203898659546
elefante	gufo	0.15693084120316517	0.04526155799587239
gatto	gufo	0.1275952275508754	0.04600555988401822
gufo	leone	0.12981142269128781	0.037569502636580765
gufo	maiale	0.10904981972546178	0.035877069512518234
gufo	mucca	0.12736692211821063	0.031369787835038854
gufo	serpente	0.13886263307962982	0.042510534620592844
gufo	tigre	0.12909559061583117	0.04444081829577862
gufo	topo	0.1387645495938044	0.04580050586290474
gufo	poltrona	0.12473693471563671	0.02892694425005593
gufo	letto	0.038569961033632826	0.01746668509764826
gufo	scopa	0.13425683286743487	0.03382226411266853
gufo	sedia	0.08667707961696353	0.025217886637527775
camicia	gufo	0.09023523612237812	0.027524910005827685
armadio	gufo	0.10453567252719592	0.03407834035999302
gufo	pettine	0.11634792333831763	0.02540539301255984
giacca	gufo	0.08528053329438325	0.027190105187603897
gufo	pennello	0.11034569368729778	0.024232116597300846
gufo	spada	0.0793618890105576	0.02860953692423096
gomma	gufo	0.09796923988237836	0.030730152400605948
gufo	pastello	0.0913390572309391	0.015215722404593013
gufo	penna	0.10089798161330504	0.030647471594951736
gufo	quaderno	0.11506127685426804	0.026768805066010426
gufo	tenda	0.11748569349854593	0.03573619688820007
gufo	vaso	0.1107174398596189	0.028877901377028614
coniglio	gabbiano	0.10773090205364985	0.026994897491603553
coniglio	passero	0.12588315273983963	0.037593501574395116
coniglio	elefante	0.16286467039208088	0.050059152907257265
coniglio	gatto	0.1667044743243035	0.06031207325251464
coniglio	leone	0.17328726076225973	0.05871870552843628
coniglio	maiale	0.16529717798456764	0.062062756023999466
coniglio	mucca	0.1574041830136346	0.04997638356767653
coniglio	serpente	0.1715479857365573	0.05888157406612182
coniglio	tigre	0.1558689017409709	0.049740667270226746
coniglio	topo	0.18141822110876832	0.06437758095657609
coniglio	poltrona	0.12977258253681223	0.035279134563875325
coniglio	letto	0.051215734902957194	0.02515823787222571
coniglio	scopa	0.14495157069074316	0.04269031830597736
coniglio	sedia	0.13041350746260943	0.04432966855101361
camicia	coniglio	0.1257300407021464	0.04365885451225182
armadio	coniglio	0.13213469090035249	0.041032603349172025
coniglio	pettine	0.1081882150957293	0.028349583048137617
coniglio	giacca	0.1297854284994414	0.044038256341182525
coniglio	pennello	0.11363756485331981	0.027175854283448153
coniglio	spada	0.1147845366568645	0.04384640642735549
coniglio	gomma	0.14434853764854894	0.044784756314825036
coniglio	pastello	0.08915074849181495	0.026874287068635816
coniglio	penna	0.13070783899982996	0.0416003458176426
coniglio	quaderno	0.10789386219905321	0.026568141601978734
coniglio	tenda	0.13926708253400047	0.04302416403197795
coniglio	vaso	0.13178372637162625	0.036504885939395715
gabbiano	passero	0.10449216178135337	0.030984516513639426
elefante	gabbiano	0.11577111743808058	0.03242214229615581
gabbiano	gatto	0.09098729129492165	0.030014196274611327
gabbiano	leone	0.09490891965716057	0.029419106062787193
gabbiano	maiale	0.08656829582228204	0.026509931234412698
gabbiano	mucca	0.105575697781835	0.029133497787088847
gabbiano	serpente	0.0955637887182398	0.026423379787185675
gabbiano	tigre	0.10547546344335074	0.034760109946148976
gabbiano	topo	0.10499352418238818	0.0320355202505227
gabbiano	poltrona	0.09760663883291411	0.022915677871025775
gabbiano	letto	0.029682901018783764	0.013812114959758426
gabbiano	scopa	0.09174692407802539	0.02377472478004261
gabbiano	sedia	0.07273219068319105	0.022098587486619747
camicia	gabbiano	0.06234546498476039	0.019556621202678537
armadio	gabbiano	0.07282010528920553	0.01930229885865542
gabbiano	pettine	0.11312161649453327	0.028029921431833138
gabbiano	giacca	0.07196721798571472	0.024278524589034567
gabbiano	pennello	0.09302685371170218	0.02181924666462509
gabbiano	spada	0.059513153123607485	0.02034298650597821
gabbiano	gomma	0.08162457776925837	0.027071872195022828
gabbiano	pastello	0.08881801483057132	0.012870250623037927
gabbiano	penna	0.0741089343403691	0.025033308193931236
gabbiano	quaderno	0.07753649928619434	0.015492867941660493
gabbiano	tenda	0.08904273886462893	0.02141544382620897
gabbiano	vaso	0.09726137047896811	0.021963154508483074
elefante	passero	0.13140493587189245	0.03762723252857736
gatto	passero	0.1244314732441721	0.04175357523069145
leone	passero	0.13087978600642586	0.04517200730114179
maiale	passero	0.10744857546512429	0.03136030816546986
mucca	passero	0.12343435037000959	0.038032395343830294
passero	serpente	0.1259429694474133	0.03981271979721157
passero	tigre	0.11883780875926186	0.0318263023898675
passero	topo	0.130717976718951	0.04187159662356721
passero	poltrona	0.14556022205102526	0.045599805512861136
letto	passero	0.07889568665644436	0.03465159000255491
passero	scopa	0.1486046718796892	0.04305115875557375
passero	sedia	0.1317821441798775	0.04513077020883305
camicia	passero	0.1241594351253971	0.04096155932702317
armadio	passero	0.14114272979046483	0.04726260073849353
